,lon,lat,name,number,location
1732,116.395655,40.182697,昌平 - 金科帕提欧Ⅱ美遇,19,昌平
1733,116.395655,40.182697,昌平 - 金科帕提欧二期,3,昌平
1734,116.424181,40.174984,昌平 - 金科王府洋房,4,昌平
1735,116.426479,40.130651,昌平 - 金融街金色漫香苑,9,昌平
1736,116.235592,40.207673,昌平 - 金隅万科,2,昌平
1737,116.235592,40.207673,昌平 - 金隅万科城,13,昌平
1738,116.263705,40.228042,昌平 - 金地家园,3,昌平
1739,116.392369,40.081155,昌平 - 都市芳园,6,昌平
1740,116.290169,40.205457,昌平 - 路劲世界城,11,昌平
1741,116.406539,40.052877,昌平 - 顶秀青溪,2,昌平
1742,116.322663,40.085217,昌平 - 风雅园一区,1,昌平
1743,116.426479,40.130651,昌平 - 金色漫香苑,12,昌平
1744,116.324621,40.079462,昌平 - 风雅园三区,11,昌平
1745,116.322596,40.084258,昌平 - 风雅园二区,1,昌平
1746,116.36203799999998,40.075857,昌平 - 首开国风美唐一期,6,昌平
1747,116.300397,40.100028,昌平 - 领秀慧谷,75,昌平
1748,116.360706,40.079493,昌平 - 首开国风美唐二期,19,昌平
1749,116.266808,40.230353,昌平 - 随园,3,昌平
1750,116.336272,40.072805,昌平 - 首开智慧社,35,昌平
1751,116.34377,40.089505,昌平 - 马连店家园,19,昌平
1752,116.259105,40.165043,昌平 - 高教新城惠风园,1,昌平
1753,116.259117,40.158764,昌平 - 高教新城盛品园,4,昌平
1754,116.373258,40.079357,昌平 - 霍营小区,3,昌平
1755,116.302526,40.077411,昌平 - 龙兴园北区,11,昌平
1756,116.325409,40.05612,昌平 - 龙兴园南区,4,昌平
1757,116.4741,40.110146,昌平 - 鲁疃嘉园,25,昌平
1758,116.409051,40.117473,昌平 - 龙冠·冠华苑,16,昌平
1759,116.32769,40.077503,昌平 - 龙华园东区,4,昌平
1760,116.325154,40.076568,昌平 - 龙华园小区,1,昌平
1761,116.297749,40.075811,昌平 - 龙兴园西区,2,昌平
1762,116.337182,40.069161,昌平 - 龙博苑一区,10,昌平
1763,116.342202,40.069064,昌平 - 龙博苑二区,12,昌平
1764,116.303729,40.083483,昌平 - 龙城花园一期,4,昌平
1765,116.246733,40.198953,昌平 - 龙山华府,4,昌平
1766,116.32087,40.06235,昌平 - 龙兴园中区,2,昌平
1767,116.414767,40.062124,昌平 - 龙德紫金,8,昌平
1768,116.321421,40.07258,昌平 - 龙泽苑西区,1,昌平
1769,116.246242,40.152592,昌平 - 龙湖滟澜新宸,21,昌平
1770,116.323136,40.07493,昌平 - 龙华园西区,9,昌平
1771,116.331484,40.076768,昌平 - 龙腾苑三区,12,昌平
1772,116.337004,40.077522,昌平 - 龙腾苑二区,13,昌平
1773,116.337257,40.074575,昌平 - 龙腾苑五区,7,昌平
1774,116.334427,40.074245,昌平 - 龙腾苑六区,16,昌平
1775,116.342285,40.073411,昌平 - 龙腾苑四区,9,昌平
1776,116.35241200000002,40.077553,昌平 - 龙跃苑一区,11,昌平
1777,116.35247,40.073319,昌平 - 龙跃苑三区,31,昌平
1778,116.327326,40.072974,昌平 - 龙泽苑东区,3,昌平
1779,116.358373,40.077134,昌平 - 龙跃苑东二区,3,昌平
1780,116.356823,40.072324,昌平 - 龙跃苑东五区,7,昌平
1781,116.356624,40.07452,昌平 - 龙跃苑东四区,18,昌平
1782,116.346983,40.077981,昌平 - 龙跃苑二区,14,昌平
1783,116.347579,40.073376,昌平 - 龙跃苑四区,45,昌平
1784,116.358844,40.088416,昌平 - 龙锦苑一区,9,昌平
1785,116.30621399999998,40.116166,昌平 - 豆各庄新村,3,昌平
1786,116.396369,40.17789000000001,昌平 - 龙脉温泉花园,9,昌平
1787,116.338553,40.084986,昌平 - 龙禧苑,2,昌平
1788,116.368857,40.087384,昌平 - 龙锦苑东二区,3,昌平
1789,116.373854,40.084554,昌平 - 龙锦苑东四区,6,昌平
1790,116.36962,40.082941,昌平 - 龙锦苑东三区,1,昌平
1791,116.356651,40.086952,昌平 - 龙锦苑二区,3,昌平
1792,116.402956,40.177485,昌平 - 龙脉花园,1,昌平
1793,116.473846,39.93845200000001,朝阳 - 9号公寓,26,朝阳
1794,116.475208,39.887299,朝阳 - CBD传奇,6,朝阳
1795,116.45486499999998,39.899101,朝阳 - CBD总部公寓,78,朝阳
1796,116.468148,39.896566,朝阳 - A派公寓,51,朝阳
1797,116.518882,39.923917,朝阳 - City one,3,朝阳
1798,116.442461,39.958866,朝阳 - Master领寓,33,朝阳
1799,116.479985,39.895874,朝阳 - Peking House首府,2,朝阳
1800,116.454791,39.948734,朝阳 - SOHO北京公馆,176,朝阳
1801,116.475883,39.90658300000001,朝阳 - SOHO现代城,294,朝阳
1802,116.33566100000002,40.08430300000001,昌平 - 龙禧苑三区,8,昌平
1803,116.450307,39.968028,朝阳 - UHN国际村,130,朝阳
1804,116.463677,39.9553,朝阳 - US联邦公寓,109,朝阳
1805,116.374241,40.086341,昌平 - 龙锦苑东五区,5,昌平
1806,116.419526,40.001613,朝阳 - 一瓶四和院,7,朝阳
1807,116.448919,39.972463,朝阳 - 万方景轩,13,朝阳
1808,116.477206,39.930495,朝阳 - 万科东第,6,朝阳
1809,116.368195,40.08894,昌平 - 龙锦苑东一区,4,昌平
1810,116.47634,39.925361,朝阳 - 万科公园5号,11,朝阳
1811,116.47708,39.926498,朝阳 - 万科公园五号,25,朝阳
1812,116.462874,39.906021,朝阳 - 万科大都会,18,朝阳
1813,116.346751,40.084979,昌平 - 龙锦苑四区,20,昌平
1814,116.486549,39.88543,朝阳 - 万科蓝山,23,朝阳
1815,116.50619,39.936231,朝阳 - 万科金阳国际公寓,3,朝阳
1816,116.592625,39.929802,朝阳 - 万象新天,211,朝阳
1817,116.448685,39.904833,朝阳 - 万豪国际公寓,1,朝阳
1818,116.412888,40.028668,朝阳 - 万科星园,103,朝阳
1819,116.471469,39.910169,朝阳 - 万达广场,11,朝阳
1820,116.43854,39.919458,朝阳 - 三丰里,68,朝阳
1821,116.406108,40.037283,朝阳 - 万达大湖公馆,31,朝阳
1822,116.45746,39.953931,朝阳 - 三源里南小街小区,23,朝阳
1823,116.456882,39.953732,朝阳 - 三源里小区,55,朝阳
1824,116.420925,39.989536,朝阳 - 三空间,12,朝阳
1825,116.455294,39.937492,朝阳 - 三里屯,7,朝阳
1826,116.453598,39.932254,朝阳 - 三里屯SOHO,155,朝阳
1827,116.452421,39.943785,朝阳 - 三里屯北小街,14,朝阳
1828,116.454507,39.938515,朝阳 - 三里屯北里,5,朝阳
1829,116.45396399999998,39.93465,朝阳 - 三里屯北里住宅区,11,朝阳
1830,116.45566,39.928918,朝阳 - 三里屯南路,12,朝阳
1831,116.45566,39.928918,朝阳 - 三里屯南里住宅区,1,朝阳
1832,116.484933,39.970556,朝阳 - 上东8号,156,朝阳
1833,116.505673,39.975798,朝阳 - 上东三角洲,10,朝阳
1834,116.464618,40.009996,朝阳 - 上京新航线,216,朝阳
1835,116.411197,40.025227,朝阳 - 上元君庭,72,朝阳
1836,116.373387,40.019569,朝阳 - 上林世家,9,朝阳
1837,116.589361,39.920276,朝阳 - 上线6号,1,朝阳
1838,116.476641,39.902543,朝阳 - 下甸小区,1,朝阳
1839,116.423997,40.050485,朝阳 - 世华泊郡,9,朝阳
1840,116.448685,39.904833,朝阳 - 万豪国际,144,朝阳
1841,116.455997,40.001247,朝阳 - 世安家园,32,朝阳
1842,116.463553,39.899403,朝阳 - 世桥国贸公寓,60,朝阳
1843,116.452234,39.917892,朝阳 - 世界城,220,朝阳
1844,116.410684,39.982368,朝阳 - 世纪嘉园,64,朝阳
1845,116.436899,39.992861,朝阳 - 世纪宝鼎,2,朝阳
1846,116.431716,39.995099,朝阳 - 世纪村,6,朝阳
1847,116.428673,39.995858,朝阳 - 世纪村西区,6,朝阳
1848,116.404481,40.036045,朝阳 - 世纪龙祥嘉园,6,朝阳
1849,116.551948,39.948043,朝阳 - 上东上品,1,朝阳
1850,116.403339,40.03426,朝阳 - 世茂奥临花园,126,朝阳
1851,116.460233,39.926665,朝阳 - 世茂宫园,98,朝阳
1852,116.449403,39.935226,朝阳 - 世茂工三,96,朝阳
1853,116.45251100000002,39.915178,朝阳 - 世贸国际公寓,96,朝阳
1854,116.495809,39.873406,朝阳 - 世纪东方嘉园,17,朝阳
1855,116.606168,39.89926,朝阳 - 东一时区,5,朝阳
1856,116.461098,39.880352,朝阳 - 东三环南路,4,朝阳
1857,116.456313,39.934536,朝阳 - 东三里屯小区,13,朝阳
1858,116.431702,39.988346,朝阳 - 世奥国际中心,4,朝阳
1859,116.47266100000002,39.992102,朝阳 - 东亚望京中心,4,朝阳
1860,116.599839,39.907798,朝阳 - 东会新村,3,朝阳
1861,116.498657,39.928344,朝阳 - 东八里庄北里,13,朝阳
1862,116.490825,39.917659,朝阳 - 东八里庄西里,9,朝阳
1863,116.413737,40.002322,朝阳 - 世纪龙都国际公寓,1,朝阳
1864,116.48726,39.913542,朝阳 - 东区国际,91,朝阳
1865,116.48726,39.913542,朝阳 - 东区国际公寓,5,朝阳
1866,116.598775,39.91295,朝阳 - 东卫城,5,朝阳
1867,116.431796,39.951821,朝阳 - 东土城13号院,3,朝阳
1868,116.431712,39.995098,朝阳 - 世纪村东区,10,朝阳
1869,116.452078,39.927732,朝阳 - 东大桥斜街,2,朝阳
1870,116.450309,39.915284,朝阳 - 东大桥路,32,朝阳
1871,116.499021,39.917764,朝阳 - 东八里庄东里,1,朝阳
1872,116.49393899999998,39.953409,朝阳 - 东山公寓,24,朝阳
1873,116.452522,39.919865,朝阳 - 东大桥东里,14,朝阳
1874,116.50671,39.843557,朝阳 - 世豪花园,8,朝阳
1875,116.502494,39.911958,朝阳 - 东恒时代,16,朝阳
1876,116.498563,39.911826,朝阳 - 东恒时代二期,57,朝阳
1877,116.464538,39.953168,朝阳 - 东方东路,8,朝阳
1878,116.483628,39.975605,朝阳 - 东方之子,4,朝阳
1879,116.442863,39.906467,朝阳 - 东方瑞景,123,朝阳
1880,116.494423,39.91002,朝阳 - 东恒时代一期,22,朝阳
1881,116.413475,40.050817,朝阳 - 东方郁金香,1,朝阳
1882,116.474877,39.887155,朝阳 - 东方雅苑,27,朝阳
1883,116.456422,39.955013,朝阳 - 三源里北小街小区,28,朝阳
1884,116.499729,39.921785,朝阳 - 东八里庄南里,1,朝阳
1885,116.46672,39.87055,朝阳 - 东景苑,1,朝阳
1886,116.541458,39.967861,朝阳 - 东坝家园,13,朝阳
1887,116.574792,39.901314,朝阳 - 东柳西里,4,朝阳
1888,116.496018,39.955384,朝阳 - 东润枫景,25,朝阳
1889,116.460428,40.007351,朝阳 - 东湖湾,371,朝阳
1890,116.467905,39.860914,朝阳 - 东盈苑,10,朝阳
1891,116.552513,39.91936,朝阳 - 东领鉴筑,11,朝阳
1892,116.495179,39.95782,朝阳 - 东风家园,1,朝阳
1893,116.375533,40.000801,朝阳 - 中和家园,10,朝阳
1894,116.4708794,39.91562527,朝阳 - 中国第一商城,23,朝阳
1895,116.439494,40.046602,朝阳 - 中国铁建国际城,9,朝阳
1896,116.438503,40.050266,朝阳 - 中国铁建国际城乐想汇,3,朝阳
1897,116.50229,39.911859,朝阳 - 东恒时代三期,33,朝阳
1898,116.439635,40.042433,朝阳 - 中国铁建广场,8,朝阳
1899,116.440396,40.050075,朝阳 - 中国铁建花语城,1,朝阳
1901,116.417708,39.996132,朝阳 - 中安盛业,1,朝阳
1902,116.573042,39.961037,朝阳 - 东坝福园,3,朝阳
1903,116.454513,39.988838,朝阳 - 中广宜景湾,34,朝阳
1904,116.558017,39.95982100000001,朝阳 - 东泽园,25,朝阳
1905,116.561358,39.902854,朝阳 - 中建玲珑山小区,38,朝阳
1906,116.439755,39.903873,朝阳 - 中海枫丹公馆,27,朝阳
1907,116.462339,39.924644,朝阳 - 中海紫荆豪庭,137,朝阳
1908,116.379438,39.98966,朝阳 - 丝竹园,7,朝阳
1909,116.470666,39.986754,朝阳 - 中环南路11号院,8,朝阳
1910,116.4763,39.98327000000001,朝阳 - 中环南路5号院,3,朝阳
1911,116.38166,39.994411,朝阳 - 中科院科学园小区,1,朝阳
1912,116.410445,40.007673,朝阳 - 中灿苑,32,朝阳
1913,116.421258,39.975179,朝阳 - 中日樱花园,8,朝阳
1914,116.454175,39.928711,朝阳 - 中纺里小区,19,朝阳
1915,116.439494,40.046602,朝阳 - 中铁国际城,32,朝阳
1916,116.501844,39.89444,朝阳 - 中水电小区,4,朝阳
1917,116.444466,39.973304,朝阳 - 丰和园,37,朝阳
1918,116.421158,40.001164,朝阳 - 主场,34,朝阳
1919,116.519531,39.915522,朝阳 - 丽景馨居,13,朝阳
1920,116.451967,39.907653,朝阳 - 丽晶苑,86,朝阳
1921,116.45628,39.929112,朝阳 - 中纺东里,1,朝阳
1922,116.483756,39.932549,朝阳 - 丽水嘉园,46,朝阳
1923,116.443147,39.904775,朝阳 - 丽舍公寓,14,朝阳
1924,116.505762,39.970797,朝阳 - 丽都东镇·滨河一号,2,朝阳
1925,116.47547,39.98224,朝阳 - 中环南路3号院,1,朝阳
1926,116.506081,39.970213,朝阳 - 丽都东镇滨河1号,8,朝阳
1927,116.480434,39.972522,朝阳 - 丽都宿舍,6,朝阳
1928,116.48374,39.968737,朝阳 - 丽都水岸,663,朝阳
1929,116.480434,39.972522,朝阳 - 丽都职工宿舍,1,朝阳
1930,116.461661,39.859851,朝阳 - 乐乎公寓十里河佰汇店,2,朝阳
1931,116.438503,40.050266,朝阳 - 乐想汇,1,朝阳
1932,116.474415,39.896455,朝阳 - 乐成公馆,24,朝阳
1933,116.471087,39.896434,朝阳 - 乐成国际,174,朝阳
1934,116.476618,39.896416,朝阳 - 乐成豪丽,100,朝阳
1935,116.454175,39.928711,朝阳 - 中纺里,14,朝阳
1936,116.46414,39.885269,朝阳 - 乐澜宝邸,20,朝阳
1937,116.408572,40.007921,朝阳 - 九台2000家园,31,朝阳
1938,116.506458,39.978665,朝阳 - 丽都壹号,142,朝阳
1939,116.473672,39.939645,朝阳 - 九号公寓,88,朝阳
1940,116.383254,39.990911,朝阳 - 亚奥人家,23,朝阳
1941,116.411393,39.995367,朝阳 - 亚奥观典国际公寓,11,朝阳
1942,116.434862,40.02545,朝阳 - 亚奥金茂悦,5,朝阳
1943,116.433965,40.008822,朝阳 - 亚运新新家园林澜园,29,朝阳
1944,116.434773,40.011731,朝阳 - 亚运新新家园,75,朝阳
1945,116.436121,40.0133,朝阳 - 亚运新新家园竹溪园,28,朝阳
1946,116.425278,39.994461,朝阳 - 亚运花园,2,朝阳
1947,116.42287,39.994642,朝阳 - 亚运豪庭,30,朝阳
1948,116.372139,40.016799,朝阳 - 京师园,19,朝阳
1949,116.529868,40.013332,朝阳 - 京旺家园,35,朝阳
1950,116.506812,39.917205,朝阳 - 京棉新城,50,朝阳
1951,116.460907,39.926408,朝阳 - 京水商务公寓,1,朝阳
1952,116.473895,39.936966,朝阳 - 京达国际公寓,7,朝阳
1953,116.596881,39.914036,朝阳 - 京通苑,21,朝阳
1954,116.500018,39.96034,朝阳 - 亮马嘉园,26,朝阳
1955,116.46401000000002,39.95224,朝阳 - 亮马桥小区,1,朝阳
1956,116.490853,39.960278,朝阳 - 亮马水晶,12,朝阳
1957,116.471005,39.920906,朝阳 - 人民日报社家属区,84,朝阳
1958,116.401169,39.971561,朝阳 - 仟村商务大楼,2,朝阳
1959,116.470039,39.894377,朝阳 - 九龙花园,78,朝阳
1960,116.447409,39.875669,朝阳 - 伊东漪龙台,4,朝阳
1961,116.475386,39.952041,朝阳 - 亮马名居,125,朝阳
1962,116.601036,39.916393,朝阳 - 众亿嘉园,2,朝阳
1963,116.459613,39.892572,朝阳 - 优士阁,7,朝阳
1964,116.588428,39.931138,朝阳 - 优点社区,4,朝阳
1965,116.473236,39.945738,朝阳 - 伯宁花园,18,朝阳
1966,116.424243,40.034967,朝阳 - 佳兴园,32,朝阳
1967,116.500434,39.929834,朝阳 - 保利东郡,61,朝阳
1968,116.60584,39.929204,朝阳 - 保利嘉园,104,朝阳
1969,116.411545,40.003889,朝阳 - 保利金泉,36,朝阳
1970,116.42566200000002,39.995818,朝阳 - 保利香槟花园,4,朝阳
1971,116.372515,40.01477,朝阳 - 倚林佳园,11,朝阳
1972,116.381555,39.980421,朝阳 - 健翔国际公寓,14,朝阳
1973,116.41253,40.034025,朝阳 - 傲城天乐园,26,朝阳
1974,116.565722,39.905183,朝阳 - 乐栋300,9,朝阳
1975,116.411422,40.031119,朝阳 - 傲城天月园,11,朝阳
1976,116.414203,40.032015,朝阳 - 傲城天朗园,15,朝阳
1977,116.414459,40.03518,朝阳 - 傲城天溪园,40,朝阳
1978,116.41291,40.036514,朝阳 - 傲城天翠园,7,朝阳
1979,116.414203,40.032015,朝阳 - 傲城融富中心,27,朝阳
1980,116.453752,39.954981,朝阳 - 儒林苑,1,朝阳
1981,116.43251200000002,39.977888,朝阳 - 元大都,4,朝阳
1982,116.386984,39.977276,朝阳 - 元大都7号,2,朝阳
1983,116.456885,39.912118,朝阳 - 光华东里,4,朝阳
1984,116.472294,39.913055,朝阳 - 光华欣居,9,朝阳
1985,116.46816499999998,39.913875,朝阳 - 光华路小区,1,朝阳
1986,116.419722,39.992852,朝阳 - 光大名筑,18,朝阳
1987,116.444711,39.927778,朝阳 - 光彩国际公寓,64,朝阳
1988,116.434794,39.966179,朝阳 - 光熙门北里,122,朝阳
1989,116.473238,39.905714,朝阳 - 光辉南里,15,朝阳
1990,116.40195,39.90179000000001,朝阳 - 傲城尊邸,4,朝阳
1991,116.451318,39.910075,朝阳 - 光华西里,6,朝阳
1992,116.499021,39.917764,朝阳 - 八里庄东里,27,朝阳
1993,116.497447,39.919954,朝阳 - 八里庄东里北巷,3,朝阳
1994,116.498436,39.928196,朝阳 - 八里庄北里,39,朝阳
1995,116.498715,39.921817,朝阳 - 八里庄南里,2,朝阳
1996,116.490141,39.995086,朝阳 - 保利中央公园,124,朝阳
1997,116.432725,39.965505,朝阳 - 光熙家园,287,朝阳
1998,116.49785,39.925731,朝阳 - 公园1872,205,朝阳
1999,116.476544,39.909252,朝阳 - 光辉里小区,36,朝阳
2000,116.486334,39.932306,朝阳 - 公园大道,317,朝阳
2001,116.454249,39.911107,朝阳 - 光华里小区,33,朝阳
2002,116.473494,39.933456,朝阳 - 六里屯北里,5,朝阳
2003,116.412471,40.003221,朝阳 - 保利金泉广场,59,朝阳
2004,116.455768,39.92283,朝阳 - 关东店北街,22,朝阳
2005,116.47634,39.925361,朝阳 - 公园5号,22,朝阳
2006,116.444711,39.927778,朝阳 - 光彩国际,5,朝阳
2007,116.457242,39.917186,朝阳 - 关东店小区,2,朝阳
2008,116.522707,39.915242,朝阳 - 兴隆家园,101,朝阳
2009,116.412758,39.984124,朝阳 - 典藏E居,4,朝阳
2010,116.499421,39.929149,朝阳 - 八里庄新区,18,朝阳
2011,116.454039,39.922972,朝阳 - 农丰里,19,朝阳
2012,116.490825,39.917659,朝阳 - 八里庄西里,9,朝阳
2013,116.467743,39.883312,朝阳 - 农光东里,41,朝阳
2014,116.472454,39.879995,朝阳 - 农光南路小区,4,朝阳
2015,116.462051,39.878344,朝阳 - 农光南里,5,朝阳
2016,116.500233,39.923614,朝阳 - 八里庄北里1号院,1,朝阳
2017,116.465454,39.935748,朝阳 - 农展南里,60,朝阳
2018,116.464169,39.882398,朝阳 - 农光里小区,90,朝阳
2019,116.453252,39.961987,朝阳 - 凤凰城,151,朝阳
2020,116.455859,39.963911,朝阳 - 凤凰城三期,93,朝阳
2021,116.45163,39.96197100000001,朝阳 - 凤凰城二期,136,朝阳
2022,116.49218,39.917943,朝阳 - 凯德锦绣,40,朝阳
2023,116.477044,39.982761,朝阳 - 利景名门,5,朝阳
2024,116.487807,39.916289,朝阳 - 凯泰大厦,1,朝阳
2025,116.419575,39.997486,朝阳 - 凯旋城,16,朝阳
2026,116.465103,40.011627,朝阳 - 利泽西园,68,朝阳
2027,116.54851399999998,39.966763,朝阳 - 利锦府,40,朝阳
2028,116.492135,39.909591,朝阳 - 力源里小区,21,朝阳
2029,116.448558,39.970367,朝阳 - 冠城大通澜石,35,朝阳
2030,116.441574,39.95718,朝阳 - 力鸿花园,35,朝阳
2031,116.41588,39.991388,朝阳 - 加利大厦,12,朝阳
2032,125.83173,44.147911,朝阳 - 凤凰城一期,41,朝阳
2033,116.457251,39.885278,朝阳 - 劲松一区,8,朝阳
2034,116.458077,39.883149,朝阳 - 劲松三区,48,朝阳
2035,116.445798,39.887804,朝阳 - 劲松九区,1,朝阳
